region,country_code,country_name,city_name,event_area,month,event_name,event_type,description,event_url,enabled,display_order
ASIA,JP,일본,도쿄,하치조지마,3,하치조지마 프리지어 축제,NATURE,도쿄의 섬 지역인 하치조지마에서 프리지어 꽃을 감상하고 실외 다도와 섬 디저트를 즐길 수 있는 봄꽃 축제입니다.,https://www.gotokyo.org/kr/story/guide/march/index.html,true,11
ASIA,JP,일본,도쿄,"게이오 플라자 호텔, 국영 쇼와기념공원 고모레비노사토",3,히나마쓰리,CULTURE,"3월 3일에 열리는 일본의 인형축제로, 여자아이의 건강과 행복을 기원하는 전통 행사입니다. 도쿄에서는 호텔 장식이나 전통 농촌 풍경 속 히나마쓰리 전시를 즐길 수 있습니다.",https://www.gotokyo.org/kr/story/guide/march/index.html,true,12
ASIA,JP,일본,도쿄,진다이지 절,3,진다이지 절 다루마 시장,CULTURE,"일본 3대 다루마 시장 중 하나로, 3월 3일과 4일에 진다이지 절에서 열립니다. 다양한 크기와 디자인의 다루마 인형을 구입할 수 있는 전통 시장입니다.",https://www.gotokyo.org/kr/story/guide/march/index.html,true,13
ASIA,JP,일본,도쿄,다카오산 야쿠오인 절,3,불건너기 축제,CULTURE,"다카오산 야쿠오인 절에서 매년 3월 둘째 일요일에 열리는 행사로, 건강과 안전을 기원하며 수행승들이 불 위를 걷는 전통 의식을 선보입니다.",https://www.gotokyo.org/kr/story/guide/march/index.html,true,14
ASIA,JP,일본,도쿄,"우에노 공원, 스미다 공원, 리쿠기엔 등",3,벚꽃 축제 시즌,NATURE,"3월 하순 도쿄 곳곳에서 벚꽃 개화를 기념하는 이벤트와 꽃놀이 행사가 열립니다. 우에노 공원, 스미다 공원, 리쿠기엔 등이 대표적인 벚꽃 명소입니다.",https://www.gotokyo.org/kr/story/guide/march/index.html,true,15
ASIA,JP,일본,도쿄,"국영 쇼와기념공원, 하마리큐 별궁 온시 정원",3,봄꽃 플라워 페스티벌,NATURE,3월 하순부터 국영 쇼와기념공원에서 봄꽃을 즐길 수 있는 플라워 페스티벌이 열립니다. 하마리큐 별궁 온시 정원에서는 유채꽃 경관도 감상할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/march/index.html,true,16
ASIA,JP,일본,도쿄,센소지 절,3,긴류노 마이,CULTURE,"매년 3월 18일 센소지 절에서 열리는 전통 행사로, 본당 재건을 기념해 시작되었습니다. 길이 18미터의 금색 용이 축제 음악에 맞춰 춤을 추는 것이 특징입니다.",https://www.gotokyo.org/kr/story/guide/march/index.html,true,17
ASIA,JP,일본,도쿄,"지도리가후치 산책길, 우에노 공원, 스미다 공원 등",4,벚꽃 축제 시즌,NATURE,"4월 초순 도쿄 곳곳에서 벚꽃을 즐길 수 있는 대표적인 봄 시즌입니다. 지요다 벚꽃 축제, 우에노 벚꽃 축제, 스미다 공원 벚꽃 축제 등이 열리며 흩날리는 벚꽃과 꽃뗏목 풍경을 볼 수 있습니다.",https://www.gotokyo.org/kr/story/guide/april/index.html,true,18
ASIA,JP,일본,도쿄,네즈 신사,4,분쿄 철쭉 축제,NATURE,"네즈 신사의 철쭉 정원에서 열리는 봄꽃 축제입니다. 약 3,000그루의 다양한 철쭉과 축제 기간의 노점 분위기를 함께 즐길 수 있습니다.",https://www.gotokyo.org/kr/story/guide/april/index.html,true,19
ASIA,JP,일본,도쿄,가메이도텐진 신사,4,가메이도텐진 신사 등나무 꽃 축제,NATURE,도쿄의 대표적인 등나무 명소인 가메이도텐진 신사에서 열리는 꽃 축제입니다. 4월 초순부터 하순까지 연보라빛 등나무 꽃을 감상할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/april/index.html,true,20
ASIA,JP,일본,도쿄,스미다 공원,4,아사쿠사 야부사메,CULTURE,스미다 공원에서 열리는 일본식 마상궁예 전통행사입니다. 전통 사냥복을 입은 무사가 달리는 말 위에서 과녁을 맞히는 박진감 있는 장면을 볼 수 있습니다.,https://www.gotokyo.org/kr/story/guide/april/index.html,true,21
ASIA,JP,일본,도쿄,시나가와 신사,4,다이다이카구라 가무,CULTURE,도쿄도 무형문화재로 지정된 전통 가무 행사입니다. 시나가와 신사의 봄 제사 때 여러 막의 가무가 봉납되어 전통 의식을 볼 수 있습니다.,https://www.gotokyo.org/kr/story/guide/april/index.html,true,22
ASIA,JP,일본,도쿄,메이지진구 신사,4,메이지진구 신사 봄의 대제,CULTURE,"4월 하순부터 5월 초순에 걸쳐 열리는 메이지진구 신사의 봄 제례입니다. 무악, 노, 교겐, 산쿄쿠 합주 등 다양한 일본 전통예능을 볼 수 있습니다.",https://www.gotokyo.org/kr/story/guide/april/index.html,true,23
ASIA,JP,일본,도쿄,오쿠니타마 신사,5,구라야미 마쓰리,FESTIVAL,"오쿠니타마 신사에서 열리는 도쿄의 대표적인 전통 축제입니다. 밤에 진행되는 신위가마 순행과 노점, 축제 분위기를 즐길 수 있어 5월 도쿄 여행의 주요 이벤트로 볼 수 있습니다.",https://www.gotokyo.org/kr/story/guide/may/index.html,true,24
ASIA,JP,일본,도쿄,"도쿄 타워, 도쿄 스카이트리 타운 등",5,고이노보리 페스티벌,HOLIDAY,어린이날을 맞아 아이들의 건강한 성장을 기원하는 고이노보리 장식을 볼 수 있는 시즌입니다. 도쿄 타워와 도쿄 스카이트리 타운 등에서 잉어깃발이 장관을 이룹니다.,https://www.gotokyo.org/kr/story/guide/may/index.html,true,25
ASIA,JP,일본,도쿄,"간다묘진 신사, 도쿄 도심 일대",5,간다 마쓰리,FESTIVAL,일본 3대 축제이자 에도 3대 축제 중 하나로 꼽히는 도쿄의 대표 전통 축제입니다. 본축제 해에는 신위가마가 도쿄 거리를 행진하는 모습을 볼 수 있습니다.,https://www.gotokyo.org/kr/story/guide/may/index.html,true,26
ASIA,JP,일본,도쿄,진다이 식물공원,5,봄의 장미 페스타,NATURE,도쿄 최대 규모의 장미 정원 중 하나인 진다이 식물공원에서 열리는 봄꽃 이벤트입니다. 다양한 품종의 장미가 만발하는 시기에 맞춰 여러 행사가 함께 열립니다.,https://www.gotokyo.org/kr/story/guide/may/index.html,true,27
ASIA,JP,일본,도쿄,"아사쿠사, 센소지 절 주변",5,산자 마쓰리,FESTIVAL,"아사쿠사 지역을 대표하는 활기찬 전통 축제입니다. 센소지 절과 관련된 신사의 제례로, 도쿄 시타마치의 전통적인 축제 분위기를 느낄 수 있습니다.",https://www.gotokyo.org/kr/story/guide/may/index.html,true,28
ASIA,JP,일본,도쿄,"아라카와 강 고수부지, 아다치구",5,아다치 불꽃놀이,FESTIVAL,아라카와 강변에서 대규모 불꽃을 감상할 수 있는 도쿄의 대표 불꽃놀이 이벤트입니다. 짧은 시간에 밀도 높게 진행되는 박력 있는 불꽃 연출이 특징입니다.,https://www.gotokyo.org/kr/story/guide/may/index.html,true,29
ASIA,JP,일본,도쿄,"호리키리 창포원, 도립 미즈모토 공원, 고이시카와 고라쿠엔 정원 등",6,꽃창포 축제,NATURE,6월 도쿄에서 꽃창포를 즐길 수 있는 대표적인 계절 꽃 이벤트입니다. 호리키리 창포원과 도립 미즈모토 공원의 가쓰시카 창포축제 등이 대표적입니다.,https://www.gotokyo.org/kr/story/guide/june/index.html,true,30
ASIA,JP,일본,도쿄,"하쿠산 신사, 다카하타후도손 절, 도쿄 서머랜드 등",6,수국 축제,NATURE,장마철 도쿄에서 수국을 감상하기 좋은 계절 이벤트입니다. 하쿠산 신사의 분쿄 수국 축제와 다카하타후도손 절 수국 축제 등이 대표적입니다.,https://www.gotokyo.org/kr/story/guide/june/index.html,true,31
ASIA,JP,일본,도쿄,"유야케 고야케 후레아이노 사토, HANA・BIYORI 등",6,반딧불 축제,NATURE,6월 초순부터 하순까지 도쿄 일부 지역에서 반딧불을 감상할 수 있는 계절 이벤트입니다. 밤 산책과 자연 체험을 함께 즐기기 좋습니다.,https://www.gotokyo.org/kr/story/guide/june/index.html,true,32
ASIA,JP,일본,도쿄,"히에 신사, 아카사카 및 도쿄 도심 일대",6,산노 마쓰리,FESTIVAL,에도 3대 축제 중 하나로 꼽히는 도쿄의 전통 축제입니다. 히에 신사를 중심으로 전통 행렬과 축제 분위기를 즐길 수 있습니다.,https://www.gotokyo.org/kr/story/guide/june/index.html,true,33
ASIA,JP,일본,도쿄,"도리코에 신사, 아사쿠사 부근",6,도리코에 축제,FESTIVAL,"아사쿠사 부근에서 열리는 전통 축제로, 대형 미코시 행차와 밤 초롱 행렬이 특징입니다. 도쿄 서민거리의 축제 분위기를 느끼기 좋습니다.",https://www.gotokyo.org/kr/story/guide/june/index.html,true,34
ASIA,JP,일본,도쿄,이리야 지역,7,이리야 나팔꽃 축제,NATURE,일본 최대급 나팔꽃 시장으로 알려진 여름 꽃 축제입니다. 나팔꽃 판매점과 노점이 들어서며 도쿄의 여름 분위기를 느낄 수 있습니다.,https://www.gotokyo.org/kr/story/guide/july/index.html,true,35
ASIA,JP,일본,도쿄,"도쿄다이진구 신궁, 시타마치 일대 등",7,칠석 축제,HOLIDAY,7월 7일 전후에 열리는 일본의 전통 여름 행사입니다. 소원을 적어 장식하는 칠석 문화를 도쿄 곳곳에서 경험할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/july/index.html,true,36
ASIA,JP,일본,도쿄,센소지 절,7,꽈리시장,CULTURE,센소지 절에서 7월 9일과 10일 무렵 열리는 전통 시장입니다. 꽈리 장식과 여름철 신앙 분위기를 함께 볼 수 있습니다.,https://www.gotokyo.org/kr/story/guide/july/index.html,true,37
ASIA,JP,일본,도쿄,"가구라자카, 비샤몬텐 젠코쿠지 절 주변",7,가구라자카 마쓰리,FESTIVAL,꽈리시장과 아와오도리 춤으로 구성되는 도쿄 대표 여름축제입니다. 가구라자카 거리의 노점과 전통 춤 분위기를 즐길 수 있습니다.,https://www.gotokyo.org/kr/story/guide/july/index.html,true,38
ASIA,JP,일본,도쿄,"아사쿠사, 스미다가와 강 주변",7,스미다가와 강 불꽃놀이대회,FESTIVAL,도쿄에서 가장 인기 있는 대형 불꽃놀이 중 하나입니다. 아사쿠사 주변 스미다가와 강 상공을 화려한 불꽃이 수놓습니다.,https://www.gotokyo.org/kr/story/guide/july/index.html,true,39
ASIA,JP,일본,도쿄,국영 쇼와기념공원,7,다치카와 축제 국영 쇼와기념공원 불꽃놀이대회,FESTIVAL,넓은 공원 밤하늘을 배경으로 대형 불꽃을 감상할 수 있는 여름 불꽃놀이입니다. 개방감 있는 장소에서 즐길 수 있는 것이 특징입니다.,https://www.gotokyo.org/kr/story/guide/july/index.html,true,40
ASIA,JP,일본,도쿄,기요세,7,기요세 해바라기 페스티벌,NATURE,도쿄에서 큰 규모의 해바라기밭을 즐길 수 있는 여름 자연 이벤트입니다. 노란 해바라기밭이 사진 명소로도 인기가 있습니다.,https://www.gotokyo.org/kr/story/guide/july/index.html,true,41
ASIA,JP,일본,도쿄,아사가야 펄 센터 상점가,8,아사가야 칠석 축제,FESTIVAL,아사가야 상점가에 대나무 장식과 화려한 하리보테가 걸리는 여름 축제입니다. 지역 상점가 분위기와 장식을 함께 즐길 수 있습니다.,https://www.gotokyo.org/kr/story/guide/august/index.html,true,42
ASIA,JP,일본,도쿄,스미다가와 친수 테라스,8,스미다가와 강 등불 띄우기,FESTIVAL,스미다가와 강 위로 등불을 띄우는 여름밤 행사입니다. 조용하고 감성적인 강변 풍경을 즐기기 좋습니다.,https://www.gotokyo.org/kr/story/guide/august/index.html,true,43
ASIA,JP,일본,도쿄,메이지진구가이엔 정원,8,진구가이엔 불꽃놀이 대회,FESTIVAL,도심에서 라이브 공연과 불꽃놀이를 함께 즐길 수 있는 대형 여름 이벤트입니다. 도쿄의 여름밤 분위기를 느끼기 좋습니다.,https://www.gotokyo.org/kr/story/guide/august/index.html,true,44
ASIA,JP,일본,도쿄,"도미오카 하치만구, 후카가와 일대",8,후카가와 하치만 축제,FESTIVAL,에도 3대 축제 중 하나로 꼽히는 전통 축제입니다. 미코시 행렬과 물 뿌리기 축제 분위기가 특징입니다.,https://www.gotokyo.org/kr/story/guide/august/index.html,true,45
ASIA,JP,일본,도쿄,"도쿄 각지의 신사, 공원, 지역 축제장",8,도쿄의 봉오도리,CULTURE,8월 중순부터 말까지 도쿄 곳곳에서 열리는 전통 여름 춤 행사입니다. 유카타와 원무 형태의 춤으로 일본 여름 분위기를 경험할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/august/index.html,true,46
ASIA,JP,일본,도쿄,고엔지,8,고엔지 아와오도리,FESTIVAL,도쿄를 대표하는 여름 춤 축제 중 하나입니다. 수많은 춤꾼과 관객이 모여 활기찬 아와오도리 공연을 즐길 수 있습니다.,https://www.gotokyo.org/kr/story/guide/august/index.html,true,47
ASIA,JP,일본,도쿄,아자부주반 상점가,8,아자부주반 납량축제,FESTIVAL,"아자부주반 상점가에서 열리는 여름 축제입니다. 노점, 지역 음식, 공연을 함께 즐길 수 있어 도심형 여름 축제로 적합합니다.",https://www.gotokyo.org/kr/story/guide/august/index.html,true,48
ASIA,JP,일본,도쿄,"하라주쿠, 오모테산도 일대",8,하라주쿠 오모테산도 슈퍼 요사코이,FESTIVAL,요사코이 춤을 하라주쿠와 오모테산도 거리에서 즐길 수 있는 대형 댄스 축제입니다. 전통 춤과 현대적인 거리 분위기가 어우러집니다.,https://www.gotokyo.org/kr/story/guide/august/index.html,true,49
ASIA,JP,일본,도쿄,국영 쇼와기념공원,9,코스모스 축제,NATURE,9월부터 10월까지 국영 쇼와기념공원에서 열리는 가을꽃 축제입니다. 다양한 품종의 코스모스를 감상할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/september/index.html,true,50
ASIA,JP,일본,도쿄,무코지마 백화원,9,싸리 터널,NATURE,무코지마 백화원에서 가을 꽃인 싸리를 감상할 수 있는 계절 이벤트입니다. 싸리로 이루어진 터널 풍경이 특징입니다.,https://www.gotokyo.org/kr/story/guide/september/index.html,true,51
ASIA,JP,일본,도쿄,조후,9,조후 가을 불꽃놀이,FESTIVAL,가을에 열리는 대형 불꽃놀이 행사입니다. 음악과 불꽃이 함께 어우러지는 연출로 도쿄의 가을밤을 즐기기 좋습니다.,https://www.gotokyo.org/kr/story/guide/september/index.html,true,52
ASIA,JP,일본,도쿄,네즈신사,9,네즈신사 정례 대제,FESTIVAL,오랜 역사를 가진 네즈신사의 정례 축제입니다. 노점과 전통춤이 함께 어우러지는 도쿄의 가을 전통 행사입니다.,https://www.gotokyo.org/kr/story/guide/september/index.html,true,53
ASIA,JP,일본,도쿄,"아라카와 강변, 기타구 일대",9,기타구 불꽃놀이회,FESTIVAL,9월 도쿄 기타구 일대에서 열리는 가을 불꽃놀이 행사입니다. 강변에서 도심의 가을밤 불꽃을 즐길 수 있는 이벤트입니다.,https://www.gotokyo.org/kr/story/guide/september/index.html,true,54
ASIA,JP,일본,도쿄,이케부쿠로,10,도쿄 요사코이,FESTIVAL,이케부쿠로의 가을 축제인 후쿠로 축제의 일부로 열리는 요사코이 행사입니다. 전국의 팀이 모여 힘찬 춤 공연을 선보입니다.,https://www.gotokyo.org/kr/story/guide/october/index.html,true,55
ASIA,JP,일본,도쿄,메구로,10,메구로 꽁치 축제,FOOD,"가을 제철 생선인 꽁치를 주제로 한 지역 축제입니다. 숯불구이 꽁치와 지역 물산품, 공연 등을 즐길 수 있습니다.",https://www.gotokyo.org/kr/story/guide/october/index.html,true,56
ASIA,JP,일본,도쿄,신주쿠교엔 정원,10,신주쿠교엔 숲의 다키기노,CULTURE,신주쿠교엔 정원에서 노와 교겐 같은 일본 전통예능을 감상할 수 있는 가을 문화 이벤트입니다. 밤의 정원 분위기도 함께 즐길 수 있습니다.,https://www.gotokyo.org/kr/story/guide/october/index.html,true,57
ASIA,JP,일본,도쿄,"시부야, 이케부쿠로, 롯폰기 등 도쿄 도심 일대",10,도쿄의 할로윈,SEASON,10월 말 도쿄 도심 곳곳에서 할로윈 장식과 거리 분위기를 즐길 수 있는 시즌 이벤트입니다. 특정 취향 행사가 아니라 도시 분위기 참고 정보로 활용하기 좋습니다.,https://www.gotokyo.org/kr/story/guide/october/index.html,true,58
ASIA,JP,일본,도쿄,"메이지진구 가이엔 정원, 히비야 공원, 요요기 공원, 리쿠기엔 정원 등",11,가을의 도쿄 단풍,NATURE,11월 도쿄에서 단풍을 즐기기 좋은 계절 이벤트입니다. 도심 공원과 정원에서 가을 풍경을 감상할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/november/index.html,true,59
ASIA,JP,일본,도쿄,다카오산,11,다카오산 단풍축제,NATURE,"11월 다카오산에서 열리는 단풍 축제입니다. 하이킹과 단풍, 지역 먹거리를 함께 즐길 수 있습니다.",https://www.gotokyo.org/kr/story/guide/november/index.html,true,60
ASIA,JP,일본,도쿄,신주쿠 교엔 정원,11,국화 화단전,NATURE,신주쿠 교엔 정원에서 열리는 전통 국화 전시입니다. 일본에서 오래 재배되어 온 국화를 정원 안에서 감상할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/november/index.html,true,61
ASIA,JP,일본,도쿄,"오다이바, 마루노우치, 도쿄역 주변 등",11,드림 요사코이 축제,FESTIVAL,11월 초순 열리는 대형 댄스 페스티벌입니다. 다양한 팀의 활기찬 춤 공연을 도쿄 도심에서 즐길 수 있습니다.,https://www.gotokyo.org/kr/story/guide/november/index.html,true,62
ASIA,JP,일본,도쿄,"아사쿠사, 신주쿠, 후추 등",11,도리노이치,CULTURE,"매년 11월 신사와 절에서 열리는 전통 행사입니다. 건강, 행운, 번영을 기원하며 장식 갈퀴를 구입하는 축제 분위기를 즐길 수 있습니다.",https://www.gotokyo.org/kr/story/guide/november/index.html,true,63
ASIA,JP,일본,도쿄,하치오지 고슈 가도 일대,11,하치오지 은행나무 축제,NATURE,하치오지의 은행나무 가로수를 즐길 수 있는 가을 축제입니다. 노랗게 물든 은행나무 거리와 지역 먹거리를 함께 경험할 수 있습니다.,https://www.gotokyo.org/kr/story/guide/november/index.html,true,64
ASIA,JP,일본,도쿄,"마루노우치, 에비스 가든 플레이스, 도쿄역, 오모테산도, 롯폰기 힐즈, 요미우리 랜드 등",12,도쿄 일루미네이션 시즌,SEASON,"12월 도쿄 곳곳에서 라이트업과 일루미네이션을 즐길 수 있는 겨울 시즌 이벤트입니다. 마루노우치, 에비스, 롯폰기 등 여러 명소가 대표적입니다.",https://www.gotokyo.org/kr/story/guide/december/index.html,true,65
ASIA,JP,일본,도쿄,"도쿄 미드타운, 후타코타마가와 라이즈, 미나미마치다 그랑베리 파크 등",12,도쿄의 아이스링크,SEASON,겨울철 도쿄의 인기 시설에서 아이스링크가 운영되는 시즌입니다. 일루미네이션이나 쇼핑과 함께 겨울 분위기를 즐기기 좋습니다.,https://www.gotokyo.org/kr/story/guide/december/index.html,true,66
ASIA,JP,일본,도쿄,세타가야,12,세타가야 보로이치,CULTURE,"오랜 역사를 가진 설 대목 시장입니다. 골동품, 의류, 식료품 등을 판매하는 노점이 들어서며 전통 시장 분위기를 느낄 수 있습니다.",https://www.gotokyo.org/kr/story/guide/december/index.html,true,67
ASIA,JP,일본,도쿄,아사쿠사,12,아사쿠사 연말시장,CULTURE,새해를 맞이하기 위한 행운의 장식물인 하고이타를 판매하는 연말 시장입니다. 아사쿠사에서 일본의 연말 분위기를 느끼기 좋습니다.,https://www.gotokyo.org/kr/story/guide/december/index.html,true,68
ASIA,JP,일본,도쿄,"메이지진구가이엔 정원, 도쿄 스카이트리 등",12,도쿄 크리스마스 마켓 시즌,SEASON,"도쿄 곳곳에서 크리스마스 마켓과 한정 라이트업을 즐길 수 있는 시즌입니다. 겨울 음식과 장식, 연말 분위기를 함께 경험할 수 있습니다.",https://www.gotokyo.org/kr/story/guide/december/index.html,true,69
ASIA,JP,일본,도쿄,"메이지진구 신사, 조조지 절 등",12,섣달 그믐날 참배와 제야의 종,HOLIDAY,12월 31일 도쿄의 신사와 절에서 묵은해를 보내고 새해를 맞이하는 전통 분위기를 느낄 수 있습니다. 조조지 절의 제야의 종과 메이지진구 신사 참배가 대표적입니다.,https://www.gotokyo.org/kr/story/guide/december/index.html,true,70
ASIA,JP,일본,도쿄,"쇼조쿠 이나리 신사, 오지 이나리 신사",12,오지 여우 행렬,FESTIVAL,섣달 그믐날 밤 여우 전설을 재현하는 전통 행렬입니다. 참가자들이 여우로 분장하고 제등을 들고 행진하는 독특한 연말 행사입니다.,https://www.gotokyo.org/kr/story/guide/december/index.html,true,71
ASIA,JP,일본,오사카,이마미야 에비스 신사,1,토오카 에비스 마츠리,FESTIVAL,새해 장사 번성과 복을 기원하는 오사카의 대표 신년 축제입니다. 많은 참배객이 복조리와 길상 장식을 찾는 활기찬 행사입니다.,https://osaka-info.kr/festival-osaka1,true,72
ASIA,JP,일본,오사카,시텐노지 절,1,시텐노지 도야도야 마츠리 축제,CULTURE,"시텐노지 절에서 열리는 전통 신년 행사로, 젊은 참가자들이 부적을 두고 경쟁하는 독특한 의식이 특징입니다.",https://osaka-info.kr/festival-osaka1,true,73
ASIA,JP,일본,오사카,만박기념공원,2,만박기념공원 매화 축제,NATURE,2월부터 3월 초까지 만박기념공원에서 매화가 피는 시기에 열리는 봄맞이 꽃 축제입니다. 다양한 매화 품종과 공원 산책을 함께 즐기기 좋습니다.,https://www-pref-osaka-lg-jp-e.athp.transer.com/hodo/fumin/o070130/prs_51187.html,true,74
ASIA,JP,일본,오사카,나가이 식물원,2,나가이 식물원 매화 시즌,NATURE,나가이 식물원에서 2월 한 달 동안 매화가 피어나는 계절 이벤트입니다. 이른 봄의 향기와 산책을 즐기기 좋은 자연형 이벤트입니다.,https://www.iwafu.com/en/events/1056715,true,75
ASIA,JP,일본,오사카,"하치켄야하마, 오카와 강변 일대",3,수도 오사카 벚꽃 축제,NATURE,3월 말부터 4월 초까지 오카와 강변의 벚꽃을 즐길 수 있는 봄 축제입니다. 강변 산책과 수상 도시 오사카의 봄 풍경을 함께 감상하기 좋습니다.,https://metronine.osaka/en/event/water-city-cherry-blossom-festival-2026/,true,76
ASIA,JP,일본,오사카,"오사카성 공원, 조폐국 벚꽃길 등",4,오사카 벚꽃 시즌,NATURE,4월 초 오사카 곳곳에서 벚꽃을 즐길 수 있는 시즌입니다. 오사카성 공원과 조폐국 벚꽃길 등에서 봄 풍경을 감상하기 좋습니다.,https://japannook.com/ko/articles/osaka-festivals-2026,true,77
ASIA,JP,일본,오사카,노자키 관음 지겐지 절,5,노자키 마이리,CULTURE,매년 5월 초 노자키 관음 지겐지 절에서 열리는 전통 참배 행사입니다. 에도 시대부터 이어져 온 오사카의 역사 있는 봄 행사로 지역 축제 분위기를 느낄 수 있습니다.,https://osaka-info.jp/en/special/dc/event/detail417/,true,78
ASIA,JP,일본,오사카,센난 데이비드 오스틴 잉글리시 로즈 가든,5,데이비드 오스틴 장미 봄 축제,NATURE,5월 말 전후 장미가 만개하는 시기에 열리는 봄 장미 이벤트입니다. 수천 송이의 잉글리시 로즈를 감상할 수 있어 봄 여행 참고 이벤트로 적합합니다.,https://osaka-info.jp/en/special/dc/event/detail518/,true,79
ASIA,JP,일본,오사카,아이젠도 쇼만인,6,아이젠 마츠리,FESTIVAL,오사카의 여름 축제 시즌을 여는 전통 마츠리입니다. 아이젠도 쇼만인을 중심으로 행렬과 노점 분위기를 즐길 수 있습니다.,https://osaka-info.kr/festival-osaka1,true,80
ASIA,JP,일본,오사카,"시텐노지 절, 오사카 각지",7,타나바타 마츠리,HOLIDAY,"칠석을 기념하는 여름 행사로, 소원을 적은 장식과 전통적인 여름 축제 분위기를 오사카 곳곳에서 즐길 수 있습니다.",https://osaka-info.kr/festival-osaka1,true,81
ASIA,JP,일본,오사카,"오사카텐만구, 오카와 강 일대",7,텐진 마츠리,FESTIVAL,"일본 3대 축제 중 하나로 꼽히는 오사카의 대표 여름 축제입니다. 화려한 행렬, 배 행렬, 불꽃놀이가 어우러집니다.",https://osaka-info.kr/festival-osaka1,true,82
ASIA,JP,일본,오사카,스미요시타이샤 신사,7,스미요시 마츠리,FESTIVAL,"오사카 3대 마츠리 중 하나로, 스미요시타이샤 신사를 중심으로 열리는 전통 여름 축제입니다.",https://osaka-info.kr/festival-osaka1,true,83
ASIA,JP,일본,오사카,요도가와 강변,8,요도가와 불꽃놀이 대회,FESTIVAL,오사카의 대표적인 대형 여름 불꽃놀이 행사입니다. 요도가와 강변에서 화려한 불꽃과 여름밤 분위기를 즐길 수 있습니다.,https://osaka-info.kr/festival-osaka1,true,84
