region,country_code,country_name,city_name,event_area,month,event_name,event_type,description,event_url,enabled,display_order
OCEANIA,AU,호주,퍼스,도심 공연장/예술공간,3,퍼스 페스티벌,ART,"공연예술, 음악, 문학, 영화, 시각예술 프로그램이 함께 열리는 퍼스 대표 국제 예술 축제다.",https://www.perthfestival.com.au/,true,56
OCEANIA,AU,호주,퍼스,코테슬로 해변,3,스컬프처 바이 더 씨 코테슬로,ART,코테슬로 해변을 따라 대형 조각 작품이 전시되는 서호주의 대표 야외 조각전이다.,https://sculpturebythesea.com/cottesloe/,true,57
OCEANIA,AU,호주,퍼스,프리맨틀,4,프리맨틀 국제 거리 예술 축제,ART,"부활절 연휴 프리맨틀 거리에서 서커스, 마임, 버스킹, 거리극 공연이 펼쳐지는 무료 거리예술 축제다.",https://www.streetartsfestival.com.au/,true,58
OCEANIA,AU,호주,퍼스,도심 공연장 일대,4,퍼스 코미디 페스티벌,ART,퍼스 여러 공연장에서 스탠드업 코미디와 라이브 코미디 쇼가 열리는 코미디 축제다.,https://www.perthcomedyfestival.com/,true,59
OCEANIA,AU,호주,퍼스,도심 공연장 일대,5,퍼스 코미디 페스티벌,ART,퍼스 여러 공연장에서 스탠드업 코미디와 라이브 코미디 쇼가 열리는 코미디 축제다.,https://www.perthcomedyfestival.com/,true,60
OCEANIA,AU,호주,퍼스,버스우드 파크/도심 일대,6,WA 데이 페스티벌,NATIONAL_HOLIDAY,"서호주의 역사와 문화를 기념하며 음악, 음식, 가족 프로그램이 열리는 WA 데이 연휴 대표 행사다.",https://www.celebratewa.com.au/wa-day-festival/,true,61
OCEANIA,AU,호주,퍼스,킹스 파크,9,킹스 파크 와일드플라워 페스티벌,NATURE,"서호주의 야생화와 토종 식물을 기념하며 킹스 파크 전역에서 전시, 산책, 자연 프로그램이 열리는 봄꽃 축제다.",https://www.bgpa.wa.gov.au/everlasting-kings-park-festival,true,62
OCEANIA,AU,호주,퍼스,클레어몬트 쇼그라운드,9,퍼스 로열 쇼,FESTIVAL,"농업 전시, 동물 체험, 놀이기구, 공연, 음식이 함께 열리는 서호주 대표 봄 박람회다.",https://perthroyalshow.com.au/,true,63
OCEANIA,AU,호주,퍼스,서비아코,10,언와인드 서비아코,FOOD_FESTIVAL,"서호주 와인, 수제 맥주, 진, 로컬 음식을 도심 야외 공간에서 즐길 수 있는 와인·미식 축제다.",https://www.wineandfood.com.au/,true,64
OCEANIA,AU,호주,퍼스,도심 공연장 일대,10,퍼스 국제 재즈 페스티벌,ART,퍼스 여러 공연장에서 호주와 해외 재즈 뮤지션 공연이 이어지는 도시 대표 재즈 축제다.,https://perthjazzfest.com/,true,65
OCEANIA,AU,호주,퍼스,도심 전역,11,퍼스 크리스마스 시즌,SEASONAL,"퍼스 도심에서 크리스마스 조명, 마켓, 가족 프로그램이 이어지며, 크리스마스 퍼레이드 같은 연말 퍼레이드도 함께 즐길 수 있는 시즌이다.",https://visitperth.com/events/christmas,true,66
OCEANIA,AU,호주,퍼스,프리맨틀 에스플러네이드 파크,11,프리맨틀 비어페스트,FOOD_FESTIVAL,"서호주 수제 맥주, 사이다, 스트리트 푸드, 라이브 음악을 즐기는 프리맨틀의 야외 맥주 축제다.",https://www.westernaustralia.com/en/event/fremantle-beerfest/5f0657d992044aa01ff0df6d,true,67
OCEANIA,AU,호주,퍼스,도심 전역,12,퍼스 크리스마스 시즌,SEASONAL,"퍼스 도심에서 크리스마스 조명, 마켓, 가족 프로그램이 이어지며, 크리스마스 퍼레이드 같은 연말 퍼레이드도 함께 즐길 수 있는 시즌이다.",https://visitperth.com/events/christmas,true,68
OCEANIA,AU,호주,퍼스,도심/스완강 일대,12,퍼스 새해 전야 행사,HOLIDAY,"퍼스 도심과 스완강 일대에서 카운트다운, 가족 프로그램, 불꽃놀이로 새해를 맞이하는 연말 행사다.",https://visitperth.com/events/new-years-eve,true,69
OCEANIA,AU,호주,애들레이드,도심 공연장/예술공간,2,애들레이드 프린지,ART,"공연예술, 코미디, 음악, 서커스, 거리공연이 도시 전역에서 열리는 남반구 대표 프린지 축제다.",https://adelaidefringe.com.au/,true,70
OCEANIA,AU,호주,애들레이드,도심 공연장/예술공간,2,애들레이드 페스티벌,ART,"오페라, 연극, 무용, 음악, 문학 프로그램이 열리는 애들레이드 대표 국제 예술 축제다.",https://www.adelaidefestival.com.au/,true,71
OCEANIA,AU,호주,애들레이드,도심 공연장/예술공간,3,애들레이드 프린지,ART,"공연예술, 코미디, 음악, 서커스, 거리공연이 도시 전역에서 열리는 남반구 대표 프린지 축제다.",https://adelaidefringe.com.au/,true,72
OCEANIA,AU,호주,애들레이드,도심 공연장/예술공간,3,애들레이드 페스티벌,ART,"오페라, 연극, 무용, 음악, 문학 프로그램이 열리는 애들레이드 대표 국제 예술 축제다.",https://www.adelaidefestival.com.au/,true,73
OCEANIA,AU,호주,애들레이드,보태닉 파크,3,워매들레이드,ART,"세계 음악, 예술, 춤, 문화 프로그램이 보태닉 파크에서 열리는 애들레이드의 대표 월드뮤직 축제다.",https://www.womadelaide.com.au/,true,74
OCEANIA,AU,호주,애들레이드,도시 전역,5,남호주 역사 페스티벌,CULTURE,"남호주 곳곳의 역사 공간, 박물관, 커뮤니티 장소에서 투어와 전시, 문화 프로그램이 열리는 역사 축제다.",https://festival.history.sa.gov.au/,true,75
OCEANIA,AU,호주,애들레이드,도심 공연장 일대,6,애들레이드 카바레 페스티벌,ART,"카바레, 음악극, 보컬 공연이 중심이 되는 애들레이드 대표 겨울 공연예술 축제다.",https://www.adelaidecabaretfestival.com.au/,true,76
OCEANIA,AU,호주,애들레이드,도심/노스테라스 일대,7,일루미네이트 애들레이드,ART,"도시 건축물, 거리, 예술공간을 빛과 미디어아트로 채우는 애들레이드 대표 겨울 예술·조명 축제다.",https://www.illuminateadelaide.com/,true,77
OCEANIA,AU,호주,애들레이드,남호주 전역,8,SALA 페스티벌,ART,"South Australian Living Artists Festival로, 남호주 전역의 갤러리와 공간에서 지역 시각예술가의 전시와 프로그램이 열리는 8월 예술 축제다.",https://www.salafestival.com/,true,78
OCEANIA,AU,호주,애들레이드,애들레이드 쇼그라운드,9,로열 애들레이드 쇼,FESTIVAL,"농업 전시, 동물 체험, 놀이기구, 공연, 음식이 함께 열리는 남호주 대표 봄 박람회다.",https://www.theshow.com.au/,true,79
OCEANIA,AU,호주,애들레이드,도심 공연장/문화공간,10,오즈아시아 페스티벌,ART,"아시아와 호주의 현대 공연예술, 음악, 전시, 음식 프로그램을 소개하는 애들레이드 대표 문화 축제다.",https://www.ozasiafestival.com.au/,true,80
OCEANIA,AU,호주,애들레이드,도심 공연장/문화공간,11,오즈아시아 페스티벌,ART,"아시아와 호주의 현대 공연예술, 음악, 전시, 음식 프로그램을 소개하는 애들레이드 대표 문화 축제다.",https://www.ozasiafestival.com.au/,true,81
OCEANIA,AU,호주,애들레이드,도심 전역,11,애들레이드 크리스마스 시즌,SEASONAL,"애들레이드 도심에서 크리스마스 조명과 가족 프로그램이 이어지며, 내셔널 파머시스 크리스마스 페이지언트와 빅토리아 광장 대형 트리도 함께 즐길 수 있는 시즌이다.",https://southaustralia.com/plan-a-trip/christmas-in-south-australia,true,82
OCEANIA,AU,호주,애들레이드,도심 전역,12,애들레이드 크리스마스 시즌,SEASONAL,"애들레이드 도심에서 크리스마스 조명과 가족 프로그램이 이어지며, 내셔널 파머시스 크리스마스 페이지언트, 빅토리아 광장 대형 트리, 캐럴즈 온 더 스퀘어를 함께 즐길 수 있는 시즌이다.",https://southaustralia.com/plan-a-trip/christmas-in-south-australia,true,83
OCEANIA,AU,호주,애들레이드,도심/엘더 파크 일대,12,애들레이드 새해 전야 행사,HOLIDAY,"도심과 강변 일대에서 카운트다운, 가족 프로그램, 불꽃놀이로 새해를 맞이하는 애들레이드 연말 행사다.",https://www.cityofadelaide.com.au/community/events-celebrations/new-years-eve/,true,84
OCEANIA,NZ,뉴질랜드,오클랜드,와이테마타 하버,1,오클랜드 애니버서리 데이 레가타,TRADITION,"오클랜드 애니버서리 데이에 맞춰 와이테마타 하버에서 요트와 보트 퍼레이드, 해양 행사가 열리는 오랜 전통의 항구 축제다.",https://regatta.org.nz/,true,85
OCEANIA,NZ,뉴질랜드,오클랜드,도심/마누카우 일대,2,오클랜드 랜턴 페스티벌,CULTURAL_FESTIVAL,"음력설 일정에 따라 매년 개최 시기가 달라질 수 있으며, 랜턴 전시, 공연, 음식, 문화 프로그램이 열리는 오클랜드 대표 설 축제다.",https://www.aucklandnz.com/lantern,true,86
OCEANIA,NZ,뉴질랜드,오클랜드,타파파캉가 리저널 파크,2,스플로어 뮤직 페스티벌,ART,"음악, 공연예술, 예술 설치, 캠핑 문화가 함께 열리는 오클랜드권 대표 여름 음악·예술 축제다.",https://www.splore.net/,true,87
OCEANIA,NZ,뉴질랜드,오클랜드,웨스턴 스프링스,3,파시피카 페스티벌,CULTURAL_FESTIVAL,"태평양 섬 문화권의 음악, 춤, 음식, 공예, 커뮤니티 프로그램이 모이는 오클랜드 대표 다문화 축제다.",https://www.aucklandnz.com/pasifika,true,88
OCEANIA,NZ,뉴질랜드,오클랜드,도심 공연장/예술공간,3,오클랜드 아트 페스티벌,ART,"연극, 무용, 음악, 시각예술, 도시형 공연 프로그램이 열리는 오클랜드 대표 국제 예술 축제다.",https://www.aaf.co.nz/,true,89
OCEANIA,NZ,뉴질랜드,오클랜드,도심 공연장 일대,5,뉴질랜드 국제 코미디 페스티벌,ART,오클랜드와 웰링턴을 중심으로 국내외 코미디언의 스탠드업과 라이브 코미디 공연이 열리는 코미디 축제다.,https://www.comedyfestival.co.nz/,true,90
OCEANIA,NZ,뉴질랜드,오클랜드,도심/마라에/문화공간,7,마타리키 페스티벌 오클랜드,CULTURAL_FESTIVAL,"마오리 새해인 마타리키 일정에 따라 매년 개최 시기가 달라질 수 있으며, 공연, 전시, 음식, 전통문화 프로그램이 열리는 축제다.",https://www.aucklandnz.com/matariki,true,91
OCEANIA,NZ,뉴질랜드,오클랜드,도심 참여 레스토랑,8,오클랜드 레스토랑 먼스,FOOD_FESTIVAL,"오클랜드 도심 여러 레스토랑에서 특별 메뉴, 미식 행사, 셰프 협업 프로그램이 열리는 겨울 미식 축제다.",https://heartofthecity.co.nz/restaurant-month/showcase,true,92
OCEANIA,NZ,뉴질랜드,오클랜드,더 클라우드,9,초콜릿 & 커피 페스티벌,FOOD_FESTIVAL,"초콜릿, 커피, 디저트, 로컬 식음료 브랜드를 한자리에서 즐길 수 있는 오클랜드의 미식 행사다.",https://www.chocolatecoffeefestival.nz/,true,93
OCEANIA,NZ,뉴질랜드,오클랜드,더 클라우드,10,오클랜드 아시아 페스티벌,CULTURAL_FESTIVAL,"아시아 여러 국가의 음식, 공연, 문화 체험, 커뮤니티 프로그램을 소개하는 오클랜드의 다문화 축제다.",https://www.aucklandnz.com/events/all-events/auckland-asia-festival-2026,true,94
OCEANIA,NZ,뉴질랜드,오클랜드,도심/아오테아 스퀘어 일대,10,오클랜드 디왈리 페스티벌,RELIGIOUS_CULTURAL,"힌두 태음태양력 기준 명절이라 매년 10월 또는 11월 사이로 개최 시기가 달라질 수 있으며, 인도 문화 공연, 음식, 빛의 축제가 열리는 행사다.",https://www.aucklandnz.com/diwali,true,95
OCEANIA,NZ,뉴질랜드,오클랜드,도심 퍼레이드 구간,11,오클랜드 산타 퍼레이드,SEASONAL,"오클랜드 도심에서 산타, 플로트카, 마칭밴드, 캐릭터가 행진하며 크리스마스 시즌 시작을 알리는 퍼레이드다.",https://www.santaparade.co.nz/,true,96
OCEANIA,NZ,뉴질랜드,오클랜드,도심 전역,11,오클랜드 크리스마스 시즌,SEASONAL,"오클랜드 도심에서 크리스마스 조명, 산타 퍼레이드, 마켓, 가족 프로그램이 이어지는 연말 시즌이다.",https://heartofthecity.co.nz/christmas,true,97
OCEANIA,NZ,뉴질랜드,오클랜드,도심 전역,12,오클랜드 크리스마스 시즌,SEASONAL,"오클랜드 도심에서 크리스마스 조명, 마켓, 가족 프로그램, 연말 분위기를 즐길 수 있는 크리스마스 시즌이다.",https://heartofthecity.co.nz/christmas,true,98
OCEANIA,NZ,뉴질랜드,오클랜드,스카이타워/도심 일대,12,오클랜드 새해 전야 불꽃놀이,HOLIDAY,오클랜드 도심과 스카이타워 일대에서 카운트다운과 불꽃놀이로 새해를 맞이하는 연말 행사다.,https://heartofthecity.co.nz/article/new-years-eve-auckland-city-centre,true,99
